"id","Symbol","EnsemblID","Synonyms"
"29656","IFT81","ENSG00000122970","DV1"
"29657","IFT81","ENSG00000122970","SRTD19"
"29658","FLVCR1","ENSG00000162769","AXPC1"
"29659","FLVCR1","ENSG00000162769","FLVCR"
"29660","FLVCR1","ENSG00000162769","MFSD7B"
"29661","FLVCR1","ENSG00000162769","PCA"
"29662","FLVCR1","ENSG00000162769","PCARP"
"29663","FLVCR1","ENSG00000162769","SLC49A1"
"29664","TMPRSS11E","ENSG00000087128","DESC1"
"29665","TMPRSS11E","ENSG00000087128","TMPRSS11E2"
"29666","RGCC","ENSG00000102760","C13orf15"
"29667","RGCC","ENSG00000102760","RGC-32"
"29668","RGCC","ENSG00000102760","RGC32"
"29669","RGCC","ENSG00000102760","bA157L14.2"
"29670","MCTS1","ENSG00000232119","MCT-1"
"29671","MCTS1","ENSG00000232119","MCT1"
"29672","MAGEH1","ENSG00000187601","APR-1"
"29673","MAGEH1","ENSG00000187601","APR1"
"29674","MAGEH1","ENSG00000187601","MAGEH"
"29675","NOB1","ENSG00000141101","ART-4"
"29676","NOB1","ENSG00000141101","MST158"
"29677","NOB1","ENSG00000141101","MSTP158"
"29678","NOB1","ENSG00000141101","NOB1P"
"29679","NOB1","ENSG00000141101","PSMD8BP1"
"29680","DBNL","ENSG00000136279","ABP1"
"29681","DBNL","ENSG00000136279","HIP-55"
"29682","DBNL","ENSG00000136279","HIP55"
"29683","DBNL","ENSG00000136279","SH3P7"
"29684","NTMT1","ENSG00000148335","AD-003"
"29685","NTMT1","ENSG00000148335","C9orf32"
"29686","NTMT1","ENSG00000148335","HOMT1A"
"29687","NTMT1","ENSG00000148335","METTL11A"
"29688","NTMT1","ENSG00000148335","NRMT"
"29689","NTMT1","ENSG00000148335","NRMT1"
"29690","NTMT1","ENSG00000148335","NTM1A"
"29691","ASTE1","ENSG00000034533","HT001"
"29692","COMMD5","ENSG00000170619","HCARG"
"29693","COMMD5","ENSG00000170619","HT002"
"29694","MACROD1","ENSG00000133315","LRP16"
"29695","HIPK2","ENSG00000064393","PRO0593"
"29696","MRPL13","ENSG00000172172","L13"
"29697","MRPL13","ENSG00000172172","L13A"
"29698","MRPL13","ENSG00000172172","L13mt"
"29699","MRPL13","ENSG00000172172","RPL13"
"29700","MRPL13","ENSG00000172172","RPML13"
"29701","KLF15","ENSG00000163884","KKLF"
"29702","FOXN3-AS2","ENSG00000259073","PRO1768"
"29703","ATAD2","ENSG00000156802","ANCCA"
"29704","ATAD2","ENSG00000156802","CT137"
"29705","ATAD2","ENSG00000156802","PRO2000"
"29706","C16orf72","ENSG00000182831","PRO0149"
"29707","TMEM230","ENSG00000089063","C20orf30"
"29708","TMEM230","ENSG00000089063","HSPC274"
"29709","TMEM230","ENSG00000089063","dJ1116H23.2.1"
"29710","WDR91","ENSG00000105875","HSPC049"
"29711","WDR91","ENSG00000105875","SORF-1"
"29712","WDR91","ENSG00000105875","SORF1"
"29713","ZCCHC4","ENSG00000168228","HSPC052"
"29714","ZCCHC4","ENSG00000168228","ZGRF4"
"29715","ZC3H7A","ENSG00000122299","HSPC055"
"29716","ZC3H7A","ENSG00000122299","ZC3H7"
"29717","ZC3H7A","ENSG00000122299","ZC3HDC7"
"29718","ZBTB44","ENSG00000196323","BTBD15"
"29719","ZBTB44","ENSG00000196323","HSPC063"
"29720","ZBTB44","ENSG00000196323","ZNF851"
"29721","CCDC113","ENSG00000103021","HSPC065"
"29722","C1GALT1C1","ENSG00000171155","C1GALT2"
"29723","C1GALT1C1","ENSG00000171155","C38H2-L1"
"29724","C1GALT1C1","ENSG00000171155","COSMC"
"29725","C1GALT1C1","ENSG00000171155","HSPC067"
"29726","C1GALT1C1","ENSG00000171155","MST143"
"29727","C1GALT1C1","ENSG00000171155","TNPS"
"29728","SETD2","ENSG00000181555","HBP231"
"29729","SETD2","ENSG00000181555","HIF-1"
"29730","SETD2","ENSG00000181555","HIP-1"
"29731","SETD2","ENSG00000181555","HSPC069"
"29732","SETD2","ENSG00000181555","HYPB"
"29733","SETD2","ENSG00000181555","KMT3A"
"29734","SETD2","ENSG00000181555","LLS"
"29735","SETD2","ENSG00000181555","SET2"
"29736","SETD2","ENSG00000181555","p231HBP"
"29737","MRPL18","ENSG00000112110","HSPC071"
"29738","MRPL18","ENSG00000112110","L18mt"
"29739","MRPL18","ENSG00000112110","MRP-L18"
"29740","LINC00652","ENSG00000179935","HSPC072"
"29741","NDUFAF4","ENSG00000123545","C6orf66"
"29742","NDUFAF4","ENSG00000123545","HRPAP20"
"29743","NDUFAF4","ENSG00000123545","HSPC125"
"29744","NDUFAF4","ENSG00000123545","MC1DN15"
"29745","NDUFAF4","ENSG00000123545","My013"
"29746","NDUFAF4","ENSG00000123545","bA22L21.1"
"29747","MED4","ENSG00000136146","ARC36"
"29748","MED4","ENSG00000136146","DRIP36"
"29749","MED4","ENSG00000136146","HSPC126"
"29750","MED4","ENSG00000136146","TRAP36"
"29751","MED4","ENSG00000136146","VDRIP"
"29752","CCDC59","ENSG00000133773","BR22"
"29753","CCDC59","ENSG00000133773","HSPC128"
"29754","CCDC59","ENSG00000133773","TAP26"
"29755","METTL5","ENSG00000138382","HSPC133"
"29756","METTL5","ENSG00000138382","MRT72"
"29757","GTPBP8","ENSG00000163607","HSPC135"
"29758","PHPT1","ENSG00000054148","CGI-202"
"29759","PHPT1","ENSG00000054148","HEL-S-132P"
"29760","PHPT1","ENSG00000054148","HSPC141"
"29761","PHPT1","ENSG00000054148","PHP"
"29762","PHPT1","ENSG00000054148","PHP14"
"29763","THYN1","ENSG00000151500","HSPC144"
"29764","THYN1","ENSG00000151500","MDS012"
"29765","THYN1","ENSG00000151500","MY105"
"29766","THYN1","ENSG00000151500","THY28"
"29767","THYN1","ENSG00000151500","THY28KD"
"29768","MRPL15","ENSG00000137547","HSPC145"
"29769","MRPL15","ENSG00000137547","L15mt"
"29770","MRPL15","ENSG00000137547","MRP-L15"
"29771","MRPL15","ENSG00000137547","MRP-L7"
"29772","MRPL15","ENSG00000137547","RPML7"
"29773","UBE2T","ENSG00000077152","FANCT"
"29774","UBE2T","ENSG00000077152","HSPC150"
"29775","UBE2T","ENSG00000077152","PIG50"
"29776","TIMM21","ENSG00000075336","C18orf55"
"29777","TIMM21","ENSG00000075336","HSPC154"
"29778","TIMM21","ENSG00000075336","TIM21"
"29779","STXBP6","ENSG00000168952","HSPC156"
"29780","STXBP6","ENSG00000168952","amisyn"
"29781","MRPL22","ENSG00000082515","HSPC158"
"29782","MRPL22","ENSG00000082515","L22mt"
"29783","MRPL22","ENSG00000082515","MRP-L22"
"29784","MRPL22","ENSG00000082515","MRP-L25"
"29785","MRPL22","ENSG00000082515","RPML25"
"29786","LGALSL","ENSG00000119862","GRP"
"29787","LGALSL","ENSG00000119862","HSPC159"
"29788","ORMDL2","ENSG00000123353","HSPC160"
"29789","ORMDL2","ENSG00000123353","MST095"
"29790","ORMDL2","ENSG00000123353","MSTP095"
"29791","ORMDL2","ENSG00000123353","adoplin-2"
"29792","CNIH4","ENSG00000143771","CNIH-4"
"29793","CNIH4","ENSG00000143771","CNIH2"
"29794","CNIH4","ENSG00000143771","HSPC163"
"29795","RANGRF","ENSG00000108961","HSPC165"
"29796","RANGRF","ENSG00000108961","HSPC236"
"29797","RANGRF","ENSG00000108961","MOG1"
"29798","RANGRF","ENSG00000108961","RANGNRF"
"29799","COMMD9","ENSG00000110442","C11orf55"
"29800","COMMD9","ENSG00000110442","HSPC166"
"29801","COMMD9","ENSG00000110442","LINC00610"
"29802","TMEM208","ENSG00000168701","HSPC171"
"29803","SSU72","ENSG00000160075","HSPC182"
"29804","SSU72","ENSG00000160075","PNAS-120"
"29805","DROSHA","ENSG00000113360","ETOHI2"
"29806","DROSHA","ENSG00000113360","HSA242976"
"29807","DROSHA","ENSG00000113360","RANSE3L"
"29808","DROSHA","ENSG00000113360","RN3"
"29809","DROSHA","ENSG00000113360","RNASE3L"
"29810","DROSHA","ENSG00000113360","RNASEN"
"29811","DNAJC15","ENSG00000120675","DNAJD1"
"29812","DNAJC15","ENSG00000120675","HSD18"
"29813","DNAJC15","ENSG00000120675","MCJ"
"29814","N6AMT1","ENSG00000156239","C21orf127"
"29815","N6AMT1","ENSG00000156239","HEMK2"
"29816","N6AMT1","ENSG00000156239","KMT9"
"29817","N6AMT1","ENSG00000156239","MTQ2"
"29818","N6AMT1","ENSG00000156239","N6AMT"
"29819","N6AMT1","ENSG00000156239","PRED28"
"29820","N6AMT1","ENSG00000156239","PrmC"
"29821","N6AMT1","ENSG00000156239","m.HsaHemK2P"
"29822","CFAP20","ENSG00000070761","BUG22"
"29823","CFAP20","ENSG00000070761","C16orf80"
"29824","CFAP20","ENSG00000070761","EVORF"
"29825","CFAP20","ENSG00000070761","GTL3"
"29826","CFAP20","ENSG00000070761","fSAP23"
"29827","SCG3","ENSG00000104112","SGIII"
"29828","NXT1","ENSG00000132661","MTR2"
"29829","NXT1","ENSG00000132661","P15"
"29830","PYCARD","ENSG00000103490","ASC"
"29831","PYCARD","ENSG00000103490","CARD5"
"29832","PYCARD","ENSG00000103490","TMS"
"29833","PYCARD","ENSG00000103490","TMS-1"
"29834","PYCARD","ENSG00000103490","TMS1"
"29835","FHOD1","ENSG00000135723","FHOS"
"29836","TBK1","ENSG00000183735","FTDALS4"
"29837","TBK1","ENSG00000183735","IIAE8"
"29838","TBK1","ENSG00000183735","NAK"
"29839","TBK1","ENSG00000183735","T2K"
"29840","C6orf15","ENSG00000204542","STG"
"29841","TAGLN3","ENSG00000144834","NP22"
"29842","TAGLN3","ENSG00000144834","NP24"
"29843","TAGLN3","ENSG00000144834","NP25"
"29844","SAP30BP","ENSG00000161526","HCNGP"
"29845","SAP30BP","ENSG00000161526","HTRG"
"29846","SAP30BP","ENSG00000161526","HTRP"
"29847","MYLIP","ENSG00000007944","IDOL"
"29848","MYLIP","ENSG00000007944","MIR"
"29849","BRD7","ENSG00000166164","BP75"
"29850","BRD7","ENSG00000166164","CELTIX1"
"29851","BRD7","ENSG00000166164","NAG4"
"29852","DDX25","ENSG00000109832","GRTH"
"29853","CTNNA3","ENSG00000183230","ARVD13"
"29854","CTNNA3","ENSG00000183230","VR22"
"29855","CLEC2D","ENSG00000069493","CLAX"
"29856","CLEC2D","ENSG00000069493","LLT1"
"29857","CLEC2D","ENSG00000069493","OCIL"
"29858","ANKRD11","ENSG00000167522","ANCO-1"
"29859","ANKRD11","ENSG00000167522","ANCO1"
"29860","ANKRD11","ENSG00000167522","LZ16"
"29861","ANKRD11","ENSG00000167522","T13"
"29862","LGALS13","ENSG00000105198","GAL13"
"29863","LGALS13","ENSG00000105198","PLAC8"
"29864","LGALS13","ENSG00000105198","PP13"
"29865","C11orf21","ENSG00000110665","-"
"29866","CD274","ENSG00000120217","B7-H"
"29867","CD274","ENSG00000120217","B7H1"
"29868","CD274","ENSG00000120217","PD-L1"
"29869","CD274","ENSG00000120217","PDCD1L1"
"29870","CD274","ENSG00000120217","PDCD1LG1"
"29871","CD274","ENSG00000120217","PDL1"
"29872","CD274","ENSG00000120217","hPD-L1"
"29873","RACGAP1","ENSG00000161800","CYK4"
"29874","RACGAP1","ENSG00000161800","HsCYK-4"
"29875","RACGAP1","ENSG00000161800","ID-GAP"
"29876","RACGAP1","ENSG00000161800","MgcRacGAP"
"29877","BLNK","ENSG00000095585","AGM4"
"29878","BLNK","ENSG00000095585","BASH"
"29879","BLNK","ENSG00000095585","BLNK-S"
"29880","BLNK","ENSG00000095585","LY57"
"29881","BLNK","ENSG00000095585","SLP-65"
"29882","BLNK","ENSG00000095585","SLP65"
"29883","BLNK","ENSG00000095585","bca"
"29884","USP25","ENSG00000155313","USP21"
"29885","PACSIN3","ENSG00000165912","SDPIII"
"29886","TMOD3","ENSG00000138594","UTMOD"
"29887","TMOD2","ENSG00000128872","N-TMOD"
"29888","TMOD2","ENSG00000128872","NTMOD"
"29889","POM121L9P","ENSG00000128262","DKFZP434P211"
"29890","POM121L9P","ENSG00000128262","UNQ2565"
"29891","CARD10","ENSG00000100065","BIMP1"
"29892","CARD10","ENSG00000100065","CARMA3"
"29893","ABT1","ENSG00000146109","Esf2"
"29894","ABT1","ENSG00000146109","hABT1"
"29895","PARVB","ENSG00000188677","CGI-56"
"29896","NCAPH2","ENSG00000025770","CAPH2"
"29897","CYP2S1","ENSG00000167600","CYPIIS1"
"29898","OLA1","ENSG00000138430","DOC45"
"29899","OLA1","ENSG00000138430","GBP45"
"29900","OLA1","ENSG00000138430","GTBP9"
"29901","OLA1","ENSG00000138430","GTPBP9"
"29902","OLA1","ENSG00000138430","PTD004"
"29903","UQCR10","ENSG00000184076","HSPC051"
"29904","UQCR10","ENSG00000184076","HSPC119"
"29905","UQCR10","ENSG00000184076","HSPC151"
"29906","UQCR10","ENSG00000184076","QCR9"
"29907","UQCR10","ENSG00000184076","UCCR7.2"
"29908","UQCR10","ENSG00000184076","UCRC"
"29909","YPEL1","ENSG00000100027","FKSG3"
"29910","ZDHHC1","ENSG00000159714","C16orf1"
"29911","ZDHHC1","ENSG00000159714","DHHC-1"
"29912","ZDHHC1","ENSG00000159714","HSU90653"
"29913","ZDHHC1","ENSG00000159714","ZNF377"
"29914","ZDHHC8","ENSG00000099904","DHHC8"
"29915","ZDHHC8","ENSG00000099904","ZDHHCL1"
"29916","ZDHHC8","ENSG00000099904","ZNF378"
"29917","GRHL1","ENSG00000134317","LBP32"
"29918","GRHL1","ENSG00000134317","MGR"
"29919","GRHL1","ENSG00000134317","NH32"
"29920","GRHL1","ENSG00000134317","TFCP2L2"
"29921","TFCP2L1","ENSG00000115112","CRTR1"
"29922","TFCP2L1","ENSG00000115112","LBP-9"
"29923","TFCP2L1","ENSG00000115112","LBP9"
"29924","SENP1","ENSG00000079387","SuPr-2"
"29925","TFPT","ENSG00000105619","FB1"
"29926","TFPT","ENSG00000105619","INO80F"
"29927","TFPT","ENSG00000105619","amida"
"29928","TRPM5","ENSG00000070985","LTRPC5"
"29929","TRPM5","ENSG00000070985","MTR1"
"29930","ICOS","ENSG00000163600","AILIM"
"29931","ICOS","ENSG00000163600","CD278"
"29932","ICOS","ENSG00000163600","CVID1"
"29933","UBN1","ENSG00000118900","VT"
"29934","UBN1","ENSG00000118900","VT4"
"29935","ALG5","ENSG00000120697","bA421P11.2"
"29936","NPC1L1","ENSG00000015520","LDLCQ7"
"29937","NPC1L1","ENSG00000015520","NPC11L1"
"29938","NPC1L1","ENSG00000015520","SLC65A2"
"29939","ANAPC2","ENSG00000176248","APC2"
"29940","CNOT7","ENSG00000198791","CAF-1"
"29941","CNOT7","ENSG00000198791","CAF1"
"29942","CNOT7","ENSG00000198791","Caf1a"
"29943","CNOT7","ENSG00000198791","hCAF-1"
"29944","SNX8","ENSG00000106266","Mvp1"
"29945","SNX10","ENSG00000086300","OPTB8"
"29946","STRN4","ENSG00000090372","PPP2R6C"
"29947","STRN4","ENSG00000090372","ZIN"
"29948","STRN4","ENSG00000090372","zinedin"
"29949","GNL2","ENSG00000134697","HUMAUANTIG"
"29950","GNL2","ENSG00000134697","NGP1"
"29951","GNL2","ENSG00000134697","Ngp-1"
"29952","GNL2","ENSG00000134697","Nog2"
"29953","GNL2","ENSG00000134697","Nug2"
"29954","RBM15B","ENSG00000259956","HUMAGCGB"
"29955","RBM15B","ENSG00000259956","HsOTT3"
"29956","RBM15B","ENSG00000259956","OTT3"
"29957","PSMC3IP","ENSG00000131470","GT198"
"29958","PSMC3IP","ENSG00000131470","HOP2"
"29959","PSMC3IP","ENSG00000131470","HUMGT198A"
"29960","PSMC3IP","ENSG00000131470","ODG3"
"29961","PSMC3IP","ENSG00000131470","TBPIP"
"29962","CPSF1","ENSG00000071894","CPSF160"
"29963","CPSF1","ENSG00000071894","HSU37012"
"29964","CPSF1","ENSG00000071894","MYP27"
"29965","CPSF1","ENSG00000071894","P/cl.18"
"29966","MYLPF","ENSG00000180209","HUMMLC2B"
"29967","MYLPF","ENSG00000180209","MLC2B"
"29968","MYLPF","ENSG00000180209","MRLC2"
"29969","MYLPF","ENSG00000180209","MYL11"
"29970","TRA2A","ENSG00000164548","AWMS1"
"29971","TRA2A","ENSG00000164548","HSU53209"
"29972","GPSM2","ENSG00000121957","CMCS"
"29973","GPSM2","ENSG00000121957","DFNB82"
"29974","GPSM2","ENSG00000121957","LGN"
"29975","GPSM2","ENSG00000121957","PINS"
"29976","SAC3D1","ENSG00000168061","HSU79266"
"29977","SAC3D1","ENSG00000168061","SHD1"
"29978","FAM216A","ENSG00000204856","C12orf24"
"29979","FAM216A","ENSG00000204856","HSU79274"
"29980","CCDC106","ENSG00000173581","HSU79303"
"29981","CCDC106","ENSG00000173581","ZNF581"
"29982","EEF2K","ENSG00000103319","CaMKIII"
"29983","EEF2K","ENSG00000103319","HSU93850"
"29984","EEF2K","ENSG00000103319","eEF-2K"
"29985","ST8SIA5","ENSG00000101638","SIAT8-E"
"29986","ST8SIA5","ENSG00000101638","SIAT8E"
"29987","ST8SIA5","ENSG00000101638","ST8SiaV"
"29988","GPR171","ENSG00000174946","H963"
"29989","HOOK2","ENSG00000095066","HK2"
"29990","UBIAD1","ENSG00000120942","SCCD"
"29991","UBIAD1","ENSG00000120942","TERE1"
"29992","HCFC2","ENSG00000111727","HCF-2"
"29993","HCFC2","ENSG00000111727","HCF2"
"29994","SNX11","ENSG00000002919","-"
"29995","RMC1","ENSG00000141452","C18orf8"
"29996","RMC1","ENSG00000141452","HsT2591"
"29997","RMC1","ENSG00000141452","MIC1"
"29998","RMC1","ENSG00000141452","Mic-1"
"29999","RMC1","ENSG00000141452","WDR98"
"30000","NME7","ENSG00000143156","CFAP67"
"30001","NME7","ENSG00000143156","MN23H7"
"30002","NME7","ENSG00000143156","NDK 7"
"30003","NME7","ENSG00000143156","NDK7"
"30004","NME7","ENSG00000143156","nm23-H7"
"30005","EPN1","ENSG00000063245","-"
"30006","GMPPB","ENSG00000173540","LGMDR19"
"30007","GMPPB","ENSG00000173540","MDDGA14"
"30008","GMPPB","ENSG00000173540","MDDGB14"
"30009","GMPPB","ENSG00000173540","MDDGC14"
"30010","GMPPA","ENSG00000144591","AAMR"
"30011","SEC61A1","ENSG00000058262","HNFJ4"
"30012","SEC61A1","ENSG00000058262","HSEC61"
"30013","SEC61A1","ENSG00000058262","SEC61"
"30014","SEC61A1","ENSG00000058262","SEC61A"
"30015","TIMM22","ENSG00000177370","TEX4"
"30016","TIMM22","ENSG00000177370","TIM22"
"30017","ALG6","ENSG00000088035","CDG1C"
"30018","PCDHB1","ENSG00000171815","PCDH-BETA1"
"30019","GPR132","ENSG00000183484","G2A"
"30020","SNX12","ENSG00000147164","-"
"30021","NENF","ENSG00000117691","CIR2"
"30022","NENF","ENSG00000117691","SCIRP10"
"30023","NENF","ENSG00000117691","SPUF"
"30024","DSE","ENSG00000111817","DS-epi1"
"30025","DSE","ENSG00000111817","DSEP"
"30026","DSE","ENSG00000111817","DSEPI"
"30027","DSE","ENSG00000111817","EDSMC2"
"30028","DSE","ENSG00000111817","SART-2"
"30029","DSE","ENSG00000111817","SART2"
"30030","PKN3","ENSG00000160447","UTDP4-1"
"30031","PURG","ENSG00000172733","PURG-A"
"30032","PURG","ENSG00000172733","PURG-B"
"30033","PURG","ENSG00000172733","PURGA"
"30034","PURG","ENSG00000172733","PURGB"
"30035","PADI1","ENSG00000142623","HPAD10"
"30036","PADI1","ENSG00000142623","PAD1"
"30037","PADI1","ENSG00000142623","PDI"
"30038","PADI1","ENSG00000142623","PDI1"
"30039","PNMA3","ENSG00000183837","MA3"
"30040","PNMA3","ENSG00000183837","MA5"
"30041","ANAPC4","ENSG00000053900","APC4"
"30042","SERTAD3","ENSG00000167565","RBT1"
"30043","OSGIN1","ENSG00000140961","BDGI"
"30044","OSGIN1","ENSG00000140961","OKL38"
"30045","IL19","ENSG00000142224","IL-10C"
"30046","IL19","ENSG00000142224","MDA1"
"30047","IL19","ENSG00000142224","NG.1"
"30048","IL19","ENSG00000142224","ZMDA1"
"30049","SERTAD1","ENSG00000197019","SEI1"
"30050","SERTAD1","ENSG00000197019","TRIP-Br1"
"30051","SERTAD1","ENSG00000197019","TRIPBR1"
"30052","PDZRN4","ENSG00000165966","LNX4"
"30053","PDZRN4","ENSG00000165966","SAMCAP3L"
"30054","DPP7","ENSG00000176978","DPP2"
"30055","DPP7","ENSG00000176978","DPPII"
"30056","DPP7","ENSG00000176978","QPP"
"30057","TRHDE","ENSG00000072657","PAP-II"
"30058","TRHDE","ENSG00000072657","PGPEP2"
"30059","TRHDE","ENSG00000072657","TRH-DE"
"30060","POMT2","ENSG00000009830","LGMD2N"
"30061","POMT2","ENSG00000009830","LGMDR14"
"30062","POMT2","ENSG00000009830","MDDGA2"
"30063","POMT2","ENSG00000009830","MDDGB2"
"30064","POMT2","ENSG00000009830","MDDGC2"
"30065","CERS2","ENSG00000143418","L3"
"30066","CERS2","ENSG00000143418","LASS2"
"30067","CERS2","ENSG00000143418","SP260"
"30068","CERS2","ENSG00000143418","TMSG1"
"30069","SLC25A24","ENSG00000085491","APC1"
"30070","SLC25A24","ENSG00000085491","SCAMC-1"
"30071","SLC25A24","ENSG00000085491","SCAMC1"
"30072","DMGDH","ENSG00000132837","DMGDHD"
"30073","DMGDH","ENSG00000132837","ME2GLYDH"
"30074","NRBP1","ENSG00000115216","BCON3"
"30075","NRBP1","ENSG00000115216","MADM"
"30076","NRBP1","ENSG00000115216","MUDPNP"
"30077","NRBP1","ENSG00000115216","NRBP"
"30078","CDIP1","ENSG00000089486","C16orf5"
"30079","CDIP1","ENSG00000089486","CDIP"
"30080","CDIP1","ENSG00000089486","I1"
"30081","CDIP1","ENSG00000089486","LITAFL"
"30082","STRN3","ENSG00000196792","PPP2R6B"
"30083","STRN3","ENSG00000196792","S/G2NA"
"30084","STRN3","ENSG00000196792","SG2NA"
"30085","LRP12","ENSG00000147650","MIG13A"
"30086","LRP12","ENSG00000147650","ST7"
"30087","PSAT1","ENSG00000135069","EPIP"
"30088","PSAT1","ENSG00000135069","NLS2"
"30089","PSAT1","ENSG00000135069","PSA"
"30090","PSAT1","ENSG00000135069","PSAT"
"30091","PSAT1","ENSG00000135069","PSATD"
"30092","MDFIC","ENSG00000135272","HIC"
"30093","MDFIC","ENSG00000135272","MDFIC1"
"30094","A1CF","ENSG00000148584","ACF"
"30095","A1CF","ENSG00000148584","ACF64"
"30096","A1CF","ENSG00000148584","ACF65"
"30097","A1CF","ENSG00000148584","APOBEC1CF"
"30098","A1CF","ENSG00000148584","ASP"
"30099","UBQLN2","ENSG00000188021","ALS15"
"30100","UBQLN2","ENSG00000188021","CHAP1"
"30101","UBQLN2","ENSG00000188021","DSK2"
"30102","UBQLN2","ENSG00000188021","HRIHFB2157"
"30103","UBQLN2","ENSG00000188021","N4BP4"
"30104","UBQLN2","ENSG00000188021","PLIC2"
"30105","UBQLN1","ENSG00000135018","DA41"
"30106","UBQLN1","ENSG00000135018","DSK2"
"30107","UBQLN1","ENSG00000135018","PLIC-1"
"30108","UBQLN1","ENSG00000135018","UBQN"
"30109","UBQLN1","ENSG00000135018","XDRP1"
"30110","DONSON","ENSG00000159147","B17"
"30111","DONSON","ENSG00000159147","C21orf60"
"30112","DONSON","ENSG00000159147","MIMIS"
"30113","DONSON","ENSG00000159147","MISSLA"
"30114","NRBF2","ENSG00000148572","COPR"
"30115","NRBF2","ENSG00000148572","COPR1"
"30116","NRBF2","ENSG00000148572","COPR2"
"30117","NRBF2","ENSG00000148572","NRBF-2"
"30118","RHOD","ENSG00000173156","ARHD"
"30119","RHOD","ENSG00000173156","RHOHP1"
"30120","RHOD","ENSG00000173156","RHOM"
"30121","RHOD","ENSG00000173156","Rho"
"30122","SLC39A2","ENSG00000165794","6A1"
"30123","SLC39A2","ENSG00000165794","ETI-1"
"30124","SLC39A2","ENSG00000165794","ZIP-2"
"30125","SLC39A2","ENSG00000165794","ZIP2"
"30126","SLC2A8","ENSG00000136856","GLUT8"
"30127","SLC2A8","ENSG00000136856","GLUTX1"
"30128","OBP2B","ENSG00000171102","LCN14"
"30129","OBP2B","ENSG00000171102","OBPIIb"
"30130","OBP2A","ENSG00000122136","LCN13"
"30131","OBP2A","ENSG00000122136","OBP"
"30132","OBP2A","ENSG00000122136","OBP2C"
"30133","OBP2A","ENSG00000122136","OBPIIa"
"30134","OBP2A","ENSG00000122136","hOBPIIa"
"30135","PILRA","ENSG00000085514","FDF03"
"30136","PACSIN1","ENSG00000124507","SDPI"
"30137","LMCD1","ENSG00000071282","-"
"30138","NOP53","ENSG00000105373","GLTSCR2"
"30139","NOP53","ENSG00000105373","PICT-1"
"30140","NOP53","ENSG00000105373","PICT1"
"30141","FSCN3","ENSG00000106328","-"
"30142","TNPO2","ENSG00000105576","IPO3"
"30143","TNPO2","ENSG00000105576","KPNB2B"
"30144","TNPO2","ENSG00000105576","TRN2"
"30145","ERO1A","ENSG00000197930","ERO1-L"
"30146","ERO1A","ENSG00000197930","ERO1-L-alpha"
"30147","ERO1A","ENSG00000197930","ERO1-alpha"
"30148","ERO1A","ENSG00000197930","ERO1L"
"30149","ERO1A","ENSG00000197930","ERO1LA"
"30150","ERO1A","ENSG00000197930","Ero1alpha"
"30151","EFEMP2","ENSG00000172638","ARCL1B"
"30152","EFEMP2","ENSG00000172638","FBLN4"
"30153","EFEMP2","ENSG00000172638","MBP1"
"30154","EFEMP2","ENSG00000172638","UPH1"
"30155","TBX21","ENSG00000073861","T-PET"
"30156","TBX21","ENSG00000073861","T-bet"
"30157","TBX21","ENSG00000073861","TBET"
"30158","TBX21","ENSG00000073861","TBLYM"
"30159","NXPH1","ENSG00000122584","NPH1"
"30160","NXPH1","ENSG00000122584","Nbla00697"
"30161","SH3KBP1","ENSG00000147010","AGMX2"
"30162","SH3KBP1","ENSG00000147010","CD2BP3"
"30163","SH3KBP1","ENSG00000147010","CIN85"
"30164","SH3KBP1","ENSG00000147010","GIG10"
"30165","SH3KBP1","ENSG00000147010","HSB-1"
"30166","SH3KBP1","ENSG00000147010","HSB1"
"30167","SH3KBP1","ENSG00000147010","IMD61"
"30168","SH3KBP1","ENSG00000147010","MIG18"
"30169","TLX3","ENSG00000164438","HOX11L2"
"30170","TLX3","ENSG00000164438","RNX"
"30171","SLC40A1","ENSG00000138449","FPN1"
"30172","SLC40A1","ENSG00000138449","HFE4"
"30173","SLC40A1","ENSG00000138449","IREG1"
"30174","SLC40A1","ENSG00000138449","MST079"
"30175","SLC40A1","ENSG00000138449","MSTP079"
"30176","SLC40A1","ENSG00000138449","MTP1"
"30177","SLC40A1","ENSG00000138449","SLC11A3"
"30178","RAX","ENSG00000134438","MCOP3"
"30179","RAX","ENSG00000134438","RX"
"30180","HUNK","ENSG00000142149","-"
"30181","SOX8","ENSG00000005513","-"
"30182","VSX1","ENSG00000100987","CAASDS"
"30183","VSX1","ENSG00000100987","KTCN"
"30184","VSX1","ENSG00000100987","KTCN1"
"30185","VSX1","ENSG00000100987","PPCD"
"30186","VSX1","ENSG00000100987","PPCD1"
"30187","VSX1","ENSG00000100987","PPD"
"30188","VSX1","ENSG00000100987","RINX"
"30189","PLA2G2E","ENSG00000188784","GIIE sPLA2"
"30190","PLA2G2E","ENSG00000188784","sPLA2-IIE"
"30191","ERVW-1","ENSG00000242950","ENV"
"30192","ERVW-1","ENSG00000242950","ENVW"
"30193","ERVW-1","ENSG00000242950","ERVWE1"
"30194","ERVW-1","ENSG00000242950","HERV-7q"
"30195","ERVW-1","ENSG00000242950","HERV-W-ENV"
"30196","ERVW-1","ENSG00000242950","HERV7Q"
"30197","ERVW-1","ENSG00000242950","HERVW"
"30198","ERVW-1","ENSG00000242950","HERVWENV"
